,Title,Published_date,Views,Likes,Comments
560,Redox Reaction -05 | Balancing by ion - electron method | Class 11| IIT JEE | NEET,2020-11-26T13:30:00Z,156064,7824,2429
561,Relation & Function -02 | Idea of function | Domain | Range | Graph | Class 11 | IIT JEE |,2020-11-26T11:30:00Z,1422849,47080,3894
562,Motion in a Straight Line-3 | Motion Under Gravity | Class 11| CBSE | JEE |NEET| PACE SERIES,2020-11-26T09:30:03Z,542246,17883,2948
563,Redox Reaction - 04 | Balancing by Oxidation Number Method | Class 11 | IIT JEE | NEET,2020-11-25T13:30:10Z,185361,8812,1471
564,Relation and Function 01 - Complete Relation for Class 11 | IIT JEE,2020-11-25T11:34:33Z,1835354,58597,3778
565,Ch-3 | Basic Maths ( Part 2 ) | Mathematical Tool | Differentiation & Integration | Jee | Neet | 11,2020-11-25T09:30:02Z,612776,22796,2132
566,Redox Reaction 3 - | Types of Redox | Reducing Agent | Oxidising Agent | Class 11 | IIT JEE | NEET,2020-11-24T13:30:07Z,182962,9111,2058
567,Ch 3 | Basic Maths ( Part 1 ) | Mathematical Tool | Differentiation & Integration | JEE | NEET | 11,2020-11-24T09:30:07Z,3237877,110434,5353
568,Redox Reaction 2 - Average Oxidation Number Calculation | Class 11 | JEE | NEET,2020-11-23T13:30:07Z,235168,11517,2201
569,Set Theory 04 | De Morgan's Law  | AdditionTheorem on Sets |  Class 11 | CBSE | JEE,2020-11-23T11:30:09Z,803581,29701,3684
570,IUPAC Nomenclature 01 | Some Basic Principles and Techniques | Chapter 12 | Class 11 | JEE | NEET |,2020-11-22T15:35:47Z,4084919,133402,6762
571,"Set Theory 03 | Union , Intersection and Difference of Sets | Class 11 | CBSE | JEE",2020-11-22T11:30:06Z,869065,33907,3082
572,Cell cycle and cell division 03 -  Meiosis | Class 11 | CBSE | NCERT | NEET,2020-11-22T04:30:05Z,788664,28299,2247
573,Set Theory - 02 | Subsets| Power Sets | Class 11 | CBSE | NCERT | JEE | PACE SERIES,2020-11-21T11:30:07Z,1186179,45144,4247
574,Motion in a Straight Line-2 | Uniformly Accelerated Motion | Class 11| CBSE | JEE |NEET| PACE SERIES,2020-11-21T09:30:10Z,765503,29495,3750
575,Cell Cycle and Cell Division 02 -  Mitosis | Class 11 | CBSE | NCERT | NEET,2020-11-21T04:30:09Z,797164,30038,2825
576,Redox Reaction 01 - Calculation Of Oxidation Number | Class 11 | CBSE | NCERT | JEE,2020-11-20T13:30:10Z,740787,31257,5722
577,Set Theory -1 | Introduction |  Representation and Types of Sets | Intervals | Class 11 | CBSE | JEE,2020-11-20T11:30:13Z,2612122,97251,6468
578,"Motion in a straight Line -1 | Distance , Displacement , Avergae Velocity | Class 11 | CBSE | JEE",2020-11-20T09:30:11Z,1705378,68798,14703
579,Cell Cycle and Cell Division - 01 | Phases of Cell Cycle | Class 11 | CBSE | NEET | Pace Series,2020-11-20T04:30:31Z,1784439,73964,6862
580,इसे कहते है REVOLUTION 🔥🔥 !!  PACE - CLASS 11th - Complete PCMB FREE on YOUTUBE By Best Faculties,2020-11-18T16:15:23Z,1247427,127386,19892
581,The Diamond 💎 Of IIT PHYSICS !! Physicist : Rohit Gupta(RG) Sir - PRAYAS Batch  JEE 2021 - On PW APP,2020-11-08T09:17:18Z,201368,10957,1852
582,अब IIT Physics ka Har Sawaal Hilega !! Physics Guru -Aditya Sir : PRAYAS Batch  JEE 2021 - On PW APP,2020-11-06T06:24:01Z,171260,11155,2044
583,Chemistry From ZERO to HERO !! -Chemistry Guru -Pankaj Sir :  PRAYAS Batch  FOR JEE 2021 - On PW APP,2020-11-04T12:36:34Z,277464,17716,1954
584,अब Maths ka Dar Khatam !! - Mathemagician Kundan Sir :  PRAYAS Batch  FOR JEE 2021 - On PW APP,2020-11-04T04:38:44Z,215465,13846,2284
585,PRAYAS BATCH -  JEE MAINS/ADVANCE -2021  - PCM by Best Faculties : For XII Passed/Droppers on PW APP,2020-11-02T16:17:22Z,369834,28919,4955
586,"Accelerate - Parallel Teachers - Choose Your favourite !! With You , For You , Always !!",2020-10-30T16:28:45Z,228717,20395,5265
587,Accelerate Batch - Complete PCM & PCB Class 12th Boards Preparation in 4 Months + JEE MAINS & NEET,2020-10-25T17:03:15Z,171594,13805,4837
588,Accelerate  Batch : - Complete PCM/PCB for Class 12 + JEE MAINS /NEET in 4 Months on PW APP,2020-10-22T17:28:34Z,423587,32977,5976
589,🔥YAKEEN -True Revolution - NEET 2021 - Fastrack Course @ Rs 3500 !! Ab Raja Ka Beta Raja Nahi Bnaega,2020-10-18T15:39:46Z,1536585,48172,8242
590,"ElectromagneticWaves 04 : Energy Density (FEEL)  , Intensity & Momentum of ElectromagneticWave",2020-10-16T16:35:41Z,852431,29026,3310
591,ElectromagneticWave 03 : Equation Of Electric  and Magnetic Field || Speed Of ElectromagneticWave,2020-10-14T10:47:03Z,898030,31832,2873
592,Electromagnetic Waves 02 : How Electromagnetic Waves are Formed ( FEEL ),2020-10-12T22:36:23Z,1055925,36226,2903
593,12 chap 8 - Electromagnetic Waves 01 : Displacement Current (with FEEL ) and MaxWell's  Equations ||,2020-10-11T09:57:36Z,2687788,96204,8228
594,FREE CLASS FOR ALL - YAKEEN BATCH - DEMO LECTURE FOR ALL + 6 Months Schedule for NEET 2021,2020-10-01T10:25:11Z,431646,30748,5762
595,NEET 2021-  Kya Karna Hai ? - Start Again : Tarun Kumar || Demo Lecture on demand !! - YAKEEN BATCH,2020-09-30T12:52:13Z,305043,20093,4125
596,6 महीने मे NEET की Complete तैयारी - Yakeen Batch on PW APP || Chemistry Expert -Amit Kumar (AK Sir),2020-09-29T08:44:38Z,242373,19076,3862
597,Best Strategy for NEET2021 || 10 Rules for NEET Aspirants ||  Dr Abhimanyu Kumawat Sir -YAKEEN BATCH,2020-09-28T09:41:38Z,570667,51152,5625
598,YAKEEN BATCH -  for NEET 2021  -  PCB by Best Faculties : For XII Passed/Droppers on PW APP,2020-09-27T15:57:13Z,371279,29033,8702
599,YAKEEN BATCH -  for NEET 2021  -  PCB by Best Faculties : For XII Passed/Droppers on PW APP,2020-09-27T15:49:48Z,537355,46968,6461
600,Unconditional Love ❤️❤️❤️ - Motivational || Student Motivation,2020-09-09T04:36:37Z,1035266,110921,8085
601,Happy Teacher's Day - Teacher's Day Special Offer From Me - 5th and 6th September,2020-09-05T12:47:05Z,295693,32123,8810
602,Vectors 11 : Sine Law & Cosine Law || Direction Cosines || Volume of a Parallelepiped,2020-08-29T23:56:35Z,940966,29743,5261
603,"Jyotishi , Religion & Church me Choir 😂😂😂- Class 5th ki Funny story",2020-08-28T08:33:52Z,538401,51585,6432
604,75% Attendance ka Locha - Funny College Stories 😂😂😂 !!,2020-08-25T05:24:04Z,1064459,82215,5587
605,"A Humble Request to Modi Ji & HRD Ministry- Postpone JEE/NEET || Hindustan ke Yuva ki ""Mann ki Baat""",2020-08-21T15:53:45Z,1059490,151726,11305
606,Types Of Tatoo People Do  Vs Type Of Tatoo Physics Teachers Do !!,2020-08-19T17:46:25Z,1190690,92060,7757
607,Vectors 10 : Vector Product Or Cross Product of Vectors,2020-08-18T15:13:17Z,1367915,39546,5111
608,Vectors 09 : Scalar Product Or Dot Product of Vectors,2020-08-05T21:29:42Z,1725433,48095,5696
609,Vectors 08 : Position Vector and Displacement Vector with FEEL || Best Questions || JEE /NEET,2020-07-30T00:47:50Z,1431438,41630,3699
610,Vectors 07 || DPP -1 and DPP - 2 Solving || Best Questions on Vector Addition || JEE/NEET,2020-07-25T22:01:04Z,1402193,40293,2941
611,PhysicsWallah Mobile App Web Version / Desktop Version / Chrome Version  Launched  || Lakshya Batch,2020-07-24T16:21:36Z,513291,22202,3225
612,Vectors 06 : Addition Of Vector in Cartesian Form || Addition Of Three or More Vectors,2020-07-23T20:58:09Z,1386507,38487,2790
613,Vectors 05 : Resolution Of Vector || Unit Vector || Cartesian form of Vector - Basics,2020-07-18T22:01:50Z,2224027,61697,4634
614,Vectors 04 : Subtraction Of Vectors || Derivation of Formula and BEST NUMERICALS,2020-07-16T21:44:44Z,1897682,60418,4126
615,Vectors 03 : Analytical Method Of Vector Addition || Derivation of Formula and BEST NUMERICALS,2020-07-10T21:00:23Z,2795902,73174,5678
616,Vectors 02 : Graphical Method of Vector Addition || Understanding Triangle Law and Parallelogram Law,2020-07-06T22:37:23Z,3049800,83241,5912
617,Alpha Class 11 chapter 4 : Vector 01 : Need of Vectors || Scalar and Vectors || Types of Vectors,2020-07-03T21:24:24Z,5134474,158022,10269
618,Units and Measurements 09 || Screw Gauge  Or Micrometer Screw Gauge - Best Concepts with Numericals,2020-07-02T06:44:42Z,2162807,73741,8943
619,Physics Wallah APP 🔥 #1 TRENDING  🔥 on Play Store in ALL Categories. (with Proof),2020-05-27T18:46:32Z,524879,49953,10266
620,LAKSHYA BATCH : Physics for Class 12 + JEEMAINS / NEET : LIVE Classes on Physics Wallah Mobile App.,2020-05-27T08:01:18Z,1041732,53635,9709
621,Revolution 2020  :  A New Beginning  - Let's Make a RECORD !! 🔥🔥,2020-05-26T14:57:07Z,485458,52299,5471
622,Units and Measurements 08 || Vernier Calipers - Best Concepts with Basic to Advance Questions,2020-05-23T12:23:00Z,3235702,90113,13720
623,Units and Measurements 07 || DPP - 5 Solving || Error Analysis - Part 2 : Best Questions JEE/NEET,2020-05-19T15:32:10Z,1898904,50478,4881
624,Units and Measurements 06 || Error Analysis - Part 1  JEE/NEET,2020-05-17T16:12:54Z,3868967,117019,8356
625,Units and Measurements 05 || Significant Figures JEE/NEET,2020-05-15T15:00:59Z,3029709,98655,13893
626,"Units and Measurement 04 || DPP -1,2 & 3 Solving || Best Questions on Dimensional Analysis JEE/NEET",2020-05-13T14:14:08Z,2849814,76901,5900
627,Units and Measurement 03 || Dimensional Analysis : Deriving the Formula of any Physical Quantity,2020-05-11T00:38:47Z,3452374,99001,11778
628,Units and Measurement 02 || Dimensional Analysis : Principle of Homogeneity of Dimensions - JEE/NEET,2020-05-09T20:03:54Z,5584035,160162,11076
629,ALPHA Class 11 Chapter 2 :  Units and Measurement 01 - Introduction to Dimensions JEE/NEET,2020-05-08T18:57:49Z,11776940,331024,22899
630,ALPHA Class 11 Physics Chapter 1 : Physical World || What is Physics ? JEE MAINS / NEET,2020-05-07T18:01:02Z,6992607,275244,18388
631,Semiconductors 04 : Extrinsic Semiconductors - n-type and p-type Semiconductors JEE/NEET,2020-04-13T23:56:00Z,1887844,50229,7474
632,Semiconductors 03 : Intrinsic Semiconductors - Concept Of electron + Hole Conduction,2020-04-07T00:30:59Z,1425775,44591,3930
633,A Single Sheet Of Paper Cannot Decide My Future . Really?,2020-03-12T11:43:35Z,5409577,326641,10063
634,Physics Exam Student Reaction in Zomato Guy Style - Just for Fun Ft. Alakh Pandey & Sanjeev Bose,2020-03-09T12:19:14Z,7166523,438988,16375
635,Padai Karte Rahe - All The Very Best - an important Message,2020-03-01T17:25:00Z,735197,69903,6458
636,Class 12 Physics Board Exams Strategy II How to Score Good  Marks in Physics Board Exams II,2020-02-28T17:07:29Z,1328010,70794,4659
637,How to Attempt Exam Question Paper || Examination Strategies | Mistakes to Avoid in Examination Hall,2020-02-27T03:04:22Z,1679177,111723,5136
638,"Semiconductors 02 : Energy Bands - Difference between Conductors , Semiconductors & Insulators",2020-02-25T09:35:57Z,2396527,64854,4474
639,Semiconductors 01 : Introduction - Why Semiconductor devices were discovered?  JEE/NEET,2020-02-24T14:22:15Z,2683488,80027,4316
640,Nuclei 08 : Life Cycle Of a Star |  Death Of Sun | How BLACK HOLES are Formed !! What is SuperNova ?,2020-02-17T07:00:13Z,766095,29756,3687
641,Nuclei 07 : Nuclear Fusion - Fusion Reaction in Sun : Difference Between Fission and Fusion JEE/NEET,2020-02-16T15:31:41Z,814169,25730,1784
642,Nuclei 06 : Nuclear Fission and Nuclear Reactor JEE/NEET,2020-02-13T14:27:17Z,1252187,36279,3259
643,Coordination Compound 20 : Complete Structural Isomerism With Previous Year BOARDS and JEE Questions,2020-02-13T10:35:42Z,78757,2376,456
644,अभी  तक  कुछ नहीं पढ़ा ? ||  How to Still get 90% || Study MORE in LESS Time || Motivational Video,2020-02-09T15:41:00Z,1877222,146729,8993
645,Coordination Compound 19 : Stability of Complex and CFSE,2020-02-08T06:35:29Z,49215,1455,422
646,Motivational Video || Student Motivation || अभी  नहीं  तो  कभी  नहीं  || ENDGAME - Whatever It Takes,2020-02-02T15:29:12Z,489356,38107,4405
647,COORDINATION COMPOUND 18 : CFT IN SQUARE PLANAR COMPLEX JEE/NEET,2020-02-02T02:28:26Z,52026,1277,189
648,Nuclei 05 : Mass Energy Equivalence  II Mass Defect - Binding Energy & Nuclear Stability JEE/NEET,2020-01-30T19:35:09Z,1460501,41303,3245
649,COORDINATION COMPOUND 17 :   CFT IN TETRAHEDRAL COMPLEX JEE/NEET,2020-01-30T08:29:57Z,44216,1250,260
650,Nuclei 04 : Radioactivity - Part 3 : Law Of Radioactive Decay JEE/NEET,2020-01-25T13:55:19Z,1226938,34079,2182
651,F BLOCK ELEMENTS 01 : For Complete Chapter Visit LEARN WITH FUN CHEMISTRY : Link in Description,2020-01-22T09:18:38Z,75275,2202,207
652,"Nuclei 03 : Radioactivity - Part 2 : Alpha , Beta and Gamma Decay JEE/NEET",2020-01-21T13:18:53Z,1542347,39366,2776
653,Nuclei 02 : Radioactivity - Part 1 - Cause of Radioactivity II Why Some Nuclei Are Radioactive ?,2020-01-20T09:06:17Z,1191753,35735,2035
654,Coordination Compound 16 : Crystal Field Theory CFT- Part 2 JEE/NEET,2020-01-18T09:49:45Z,67748,1935,362
655,Class 12 Chapter 13 II Nuclei 01 :Introduction : Nuclear Structure - Composition and Size  JEE/NEET,2020-01-09T18:00:46Z,2009514,53282,3634
656,"Atoms 03 : Atomic Spectrum II Emission Absorption Spectra II Lyman , Balmer Series JEE/NEET",2020-01-08T16:35:04Z,1847593,55599,3285
657,Coordination Compound 15 : Crystal Field Theory CFT - Part 1 JEE/NEET,2020-01-05T12:36:07Z,78026,2481,273
658,"Atoms 02 II Bohr Atomic Model II Bohr Postulates II All Concepts , Formulae and Derivations JEE/NEET",2020-01-05T04:37:48Z,2161503,61073,3283
659,Coordination Compound 14 II Valence Bond Theory - VBT Part 3 :  Previous Year JEE Questions,2020-01-03T15:12:14Z,45453,1368,236
660,Class 12 Chapter 12 ii Atoms 01: Alpha Particle Scattering & Rutherford  Model Of Atom JEE/NEET,2019-12-30T19:19:36Z,2917756,97977,4492
661,Dual Nature Of Radiation and Matter 04 II Davisson and Germer Experiment with Bragg's Law  JEE/NEET,2019-12-24T15:46:40Z,1285748,38879,2867
662,Coordination Compound 13 II Valence Bond Theory - VBT Part 2 : Compounds with C.N. 6 -Best Tricks,2019-12-23T15:24:08Z,70651,2130,297
663,Dual Nature Of Radiation and Matter 03 II Wave Nature Of Matter - De Broglie Hypothesis JEE/NEET,2019-12-23T14:06:10Z,1726000,49301,2296
664,Coordination Compound 12 II   Valence Bond Theory - VBT Part 1 : Compounds with C.N. 4 - Best Tricks,2019-12-19T16:23:49Z,86001,2767,319
665,Dual Nature Of Radiation and Matter 02 II PhotoElectric Effect - PART 2 -Stopping Potential JEE/NEET,2019-12-19T14:38:50Z,1899926,49489,2547
666,Class 12 chap 11 II Dual Nature Of Radiation and Matter 01 : Photoelectric Effect - Part 1  JEE/NEET,2019-12-19T05:26:33Z,4247114,103247,6122
667,Aldeydes & Ketones 10 : Haloform Reaction II Iodoform Reaction II Iodoform Test II JEE/NEET,2019-12-12T14:40:45Z,774429,24436,3195
668,Coordination Compound 11 :   WERNER'S COORDINATION THEORY II Conductivity & Colligative Property,2019-12-12T11:36:11Z,74453,2223,204
669,Live Chat - Syllabus Before Boards ? Rumours About Me ? Modern Physics ?  Dealing with Break Ups .,2019-12-09T16:08:23Z,321708,23809,1746
670,Aldehydes & Ketones 09 : Properties -4 : Tollen's Test (Silver Mirror Test) and Fehling's Test,2019-12-09T12:37:09Z,628247,20881,1239
671,Wave Optics 08 : Polarisation Of Light II Polaroids  II Malus Law II Brewster's Law JEE/NEET,2019-12-07T16:52:56Z,1418287,42592,3182
672,Wave Optics 07 :  Diffraction Of Light II Single Slit Diffraction II JEE/NEET,2019-12-05T15:00:13Z,2352360,61859,4058
673,Wave Optics 06 : YDSE -3 II Path difference by Glass Slab in YDSE II YDSE with Glass Slab JEE/NEET,2019-12-02T17:18:19Z,1010564,29286,2069
674,Wave Optics 05 : YDSE -2 II Intensity in YDSE II Number of Maximas and Minimas II Shape Of Fringes,2019-12-01T04:07:02Z,1434508,36989,2317
675,Wave Optics 04 : Young's Double Slit Experiment II YDSE -1 II Interference of Light Waves  JEE/NEET,2019-11-29T03:44:35Z,3031416,74647,4794
676,Coordination Compounds 10 : IUPAC Of Coordination Compounds with Many Questions JEE/NEET,2019-11-28T10:24:06Z,108898,3654,329
677,Wave Optics 03 II Interfernce Of Waves I Coherent Sources I Principle Of  Superposition JEE/NEET,2019-11-27T16:51:55Z,2749818,70652,4178
678,Coordination Compounds 09 : electronic configuration of d Block elements -JEE/NEET,2019-11-17T16:43:11Z,69486,1919,396
679,Wave Optics 02 II Proof For Laws Of Reflection & Laws Of Refraction By Huygens Principle,2019-11-14T13:52:56Z,2195459,61853,3768
680,Coordination Compound 08 : Detailed Study Of Effective Atomic Number (EAN) - JEE/NEET,2019-11-14T08:54:17Z,58566,1768,232
681,Class 12 Chapter 10 II Wave Optics 01 : Introduction & Huygens Principle - WaveFront II JEE/NEET,2019-11-13T14:16:45Z,3896497,101749,5582
682,"Coordination Compound 07 : Previous Year IIT JEE Questions On Ligands,  , Oxidation Number &C N",2019-11-13T08:52:02Z,40429,1406,245
683,COORDINATION COMPOUND 06 :  Coordination state and OXIDATION Number JEE/NEET NUMBER,2019-11-09T15:20:13Z,69654,2224,256
684,Ray Optics 23 : Telescope - Refracting Telescope & Reflecting Telescope JEE/NEET,2019-11-08T16:09:16Z,1441943,43416,4023
685,COORDINATION COMPOUNDS 05 : Ligands - Sigma Donor Pi Acceptor Ligands & Pi Donor Pi Acceptor Ligands,2019-11-07T16:50:48Z,68384,1935,255
686,Ray Optics 22 : Microscope - Simple Microscope & Compound Microscope - JEE/NEET,2019-11-06T16:22:34Z,2215573,59750,3367
687,"COORDINATION COMPOUND 04 :   Chelating Ligand , Ambidentate Ligand ,Flexidentate Ligand JEE/NEET",2019-11-05T11:01:16Z,68440,1798,221
688,Ray Optics 21 : Silvering Of One Surface Of Lens - Silvered Lens JEE/NEET,2019-11-03T14:14:24Z,749022,24594,1922
689,Ray Optics 20 : Combination of thin lenses in Contact II Cutting Of Lenses II Power - JEE/NEET,2019-11-02T13:47:14Z,922029,31427,1530
690,COORDINATION COMPOUND 03 : Classification Of Ligands -JEE/NEET,2019-11-02T06:47:36Z,85188,2350,365
691,Ray Optics 19 : Magnification - Magnification & Len's Formula with Best Numericals JEE/NEET,2019-10-29T11:57:21Z,786402,25965,2949
692,"Cordination Compound 02 : Ligands - Types of Ligands , IUPAC Names for Ligands JEE/NEET",2019-10-29T06:05:52Z,150122,3912,396
693,12 Chapter 8 :  Corodination Compound 01 : Introduction - Addition Or Molecular Compounds JEE/NEET,2019-10-27T04:14:15Z,486351,12103,1297
694,Ray Optics 18 : Lens Maker's Formula - Derivtion and All Types of Numericals JEE/NEET,2019-10-23T10:38:30Z,1672439,49091,2336
695,Ray Optics 17 :Image Formation By Convex and Concave Lens for different Positions of Object JEE/NEET,2019-10-21T16:28:43Z,909968,28807,1518
696,"Ray Optics 16 : Lens - Introduction : It's Types , Optical Centre , Focus , Focal Length JEE/NEET",2019-10-21T12:28:10Z,1149774,36448,1369
697,Ray Optics 15 : Refraction from Spherical Surfaces - Formula - Derivation and Numericals JEE/NEET,2019-10-20T16:33:01Z,1484052,41504,2286
698,Hydrogen 10 :  HEAVY WATER AND USES OF HYDROGEN : JEE/NEET,2019-10-19T10:54:26Z,63434,2083,266
